80734,40,48,1
80793,50,61,0
81055,58,56,0
81082,40,61,0
81212,49,49,1
81401,30,51,1
81632,48,49,1
81892,37,48,1
81998,37,61,0
82221,55,61,0
82505,39,48,1
82644,50,49,1
82658,53,62,0
82707,35,60,0
82750,51,62,0
82771,58,59,0
82880,33,49,1
82901,57,60,0
82956,59,57,0
83038,51,50,1
83154,52,61,0
83478,47,48,1
83885,52,62,0
83927,36,61,0
83974,53,50,1
84286,41,48,1
84302,56,61,0
84480,34,49,1
84573,42,61,0
84707,44,48,1
84780,36,48,1
84908,45,48,1
84987,52,50,1
85215,54,61,0
85277,34,60,0
85404,44,62,0
85513,30,51,1
85527,42,62,0
85530,56,60,0
85668,42,48,1
85744,54,62,0
85803,38,48,1
86344,37,61,0
86607,54,51,1
86828,40,48,1
86880,40,62,0
87624,33,59,0
88217,41,62,0
88255,53,62,0
88378,31,50,1
88396,43,62,0
88418,32,50,1
88439,39,48,1
88500,30,57,0
88510,48,62,0
88665,43,48,1
88748,29,53,1
88906,47,63,0
88955,49,62,0
89085,37,48,1
89208,49,49,1
89845,56,52,1
89863,29,52,1
89942,34,49,1
90025,46,48,1
90124,47,49,1
90137,32,49,1
90154,50,62,0
90179,50,50,1
90244,44,48,1
90604,47,62,0
90866,56,61,0
90916,46,49,1
90979,50,63,0
91002,31,58,0
91660,53,61,0
91739,54,62,0
91842,39,62,0
91937,51,61,0
91991,49,63,0
92103,46,63,0
92168,58,58,0
92175,33,49,1
92180,34,60,0
92303,41,48,1
92328,55,52,1
92493,36,61,0
92498,56,60,0
92643,42,48,1
92790,48,63,0
92844,52,50,1
92854,45,63,0
92985,51,62,0
93139,57,58,0
93416,57,60,0
93423,58,59,0
93549,37,60,0
93800,38,48,1
93805,35,49,1
94098,59,58,0
94152,44,63,0
94213,54,60,0
94235,30,51,1
94276,53,51,1
94397,59,57,0
94471,32,50,1
94471,40,62,0
94540,40,48,1
94814,48,49,1
94892,57,59,0
95481,38,61,0
95720,58,60,0
96198,45,62,0
96244,30,52,1
96315,29,54,1
96460,47,63,0
96489,56,53,1
96574,42,62,0
96694,50,63,0
96753,36,60,0
96974,53,62,0
97121,49,62,0
97312,39,61,0
97326,51,50,1
97473,39,48,1
97510,38,62,0
98090,54,62,0
98098,55,61,0
98327,34,49,1
98742,48,48,1
98874,55,60,0
99003,43,48,1
99622,54,61,0
99722,56,59,0
99730,29,55,1
99966,34,48,1
100075,48,63,0
100243,54,51,1
100346,51,63,0
100482,31,51,1
100653,36,61,0
100925,55,62,0
101016,37,61,0
101053,46,63,0
101119,58,57,0
102199,35,49,1
102479,49,63,0
102591,39,62,0
102762,42,48,1
102867,41,48,1
102893,50,63,0
103049,43,63,0
103146,52,62,0
103263,45,63,0
103277,30,52,1
103537,36,49,1
103622,47,62,0
103628,34,59,0
103781,58,60,0
104677,57,61,0
105047,45,61,0
105487,32,50,1
105724,48,62,0
105752,46,62,0
105773,34,60,0
105990,50,63,0
106013,56,61,0
106144,43,62,0
106172,48,49,1
106405,44,63,0
106443,59,56,0
107416,49,49,1
107743,59,57,0
107829,50,62,0
108135,52,63,0
108599,42,61,0
108696,58,58,0
109304,33,50,1
109708,59,58,0
110125,29,53,1
115081,59,59,0
115955,48,49,0
116885,50,60,0
120670,33,50,0
121608,48,49,0
121783,59,56,0
122255,34,60,1
122766,42,48,0
123572,45,63,1
123788,51,50,0
124437,54,51,0
124712,50,63,1
124959,49,49,0
125081,36,61,1
125124,35,49,0
125272,55,52,0
125514,48,49,0
125609,31,58,1
125722,48,63,1
125830,39,62,1
125855,46,63,1
126149,41,48,0
126237,34,49,0
126290,43,48,0
126560,42,48,0
126787,39,48,0
126868,36,49,0
126885,56,52,0
126983,32,50,0
127392,47,63,1
127845,52,50,0
127983,40,48,0
128038,49,63,1
128085,44,63,1
128260,31,51,0
128300,30,57,1
128519,40,62,1
128792,44,48,0
129123,57,53,0
129702,34,49,0
129908,30,52,0
130221,42,48,0
130265,37,61,1
130290,38,48,0
130319,49,49,0
130347,39,48,0
130527,54,51,0
130758,43,48,0
130760,58,54,0
130834,35,49,0
130945,54,62,1
130956,56,61,1
131364,41,48,0
131538,32,50,0
132171,40,48,0
132503,46,48,0
132793,52,50,0
132911,30,56,1
133069,34,60,1
133105,33,59,1
133155,56,52,0
133386,53,51,0
133517,58,60,1
133574,46,62,1
133588,44,48,0
133671,50,49,0
133685,42,62,1
133956,38,48,0
133976,42,48,0
134089,38,61,1
134196,41,62,1
134215,30,52,0
134273,45,48,0
134328,34,49,0
134345,52,62,1
134437,50,62,1
134444,46,49,0
134493,56,53,0
134714,48,49,0
135037,37,48,0
135135,58,55,0
135347,39,48,0
135488,53,62,1
135574,59,55,0
135624,32,50,0
135715,35,60,1
135945,48,62,1
136029,55,51,0
136109,43,63,1
136206,40,48,0
136219,33,49,0
136380,47,49,0
136398,50,49,0
136746,43,48,0
136836,56,52,0
136850,53,50,0
136972,34,49,0
137019,44,48,0
137174,37,61,1
137639,57,53,0
137676,38,48,0
137765,46,63,1
138294,43,62,1
138331,32,58,1
138393,49,49,0
138503,46,48,0
138779,45,63,1
138800,47,48,0
138907,56,61,1
138952,36,60,1
139108,50,50,0
139185,39,48,0
139305,42,48,0
139308,48,63,1
139328,40,62,1
139610,37,48,0
139718,51,50,0
139718,32,50,0
140181,34,49,0
140181,34,59,1
140193,41,48,0
140212,36,48,0
140233,54,51,0
140301,45,48,0
140400,55,61,1
140417,47,62,1
140482,38,48,0
140579,58,54,0
140634,50,49,0
140696,38,61,1
140736,54,61,1
141020,30,52,0
141347,42,62,1
141407,51,62,1
141484,48,48,0
141692,31,50,0
141841,33,49,0
142089,44,48,0
142119,56,60,1
142120,40,48,0
142146,57,60,1
142223,54,62,1
142297,57,54,0
142364,56,52,0
142413,52,50,0
142460,31,57,1
142597,52,62,1
142738,37,48,0
142832,41,62,1
143098,44,62,1
143143,46,48,0
143159,55,51,0
143196,42,61,1
143218,33,59,1
143230,53,62,1
143244,59,58,1
143434,39,61,1
143554,49,62,1
143670,53,50,0
143772,35,49,0
144194,36,61,1
144666,48,49,0
144747,51,49,0
144773,37,60,1
144906,47,48,0
145294,50,62,1
145427,36,48,0
145557,40,61,1
145609,42,48,0
145706,45,62,1
145856,30,51,0
145912,43,48,0
146166,58,59,1
146459,33,49,0
146547,47,63,1
146639,43,62,1
146742,35,60,1
147260,45,48,0
147500,50,49,0
147669,31,50,0
147831,30,56,1
148170,38,48,0
148212,48,48,0
148322,46,48,0
148693,56,52,0
148971,35,48,0
149091,55,61,1
149147,37,48,0
149213,55,51,0
149374,42,62,1
149482,34,49,0
149545,51,62,1
149957,32,58,1
150014,32,49,0
150053,53,61,1
150242,55,60,1
150247,48,62,1
150347,38,61,1
150362,36,60,1
150507,46,62,1
150871,36,48,0
150884,57,60,1
150960,52,62,1
150982,52,61,1
151453,34,59,1
151776,29,53,0
152067,50,62,1
152203,53,50,0
152619,47,48,0
152690,51,49,0
152718,43,47,0
152774,50,61,1
152871,30,55,1
152885,54,50,0
152914,31,50,0
152925,33,49,0
152938,57,59,1
152984,36,49,0
153710,30,51,0
153820,33,58,1
153870,32,49,0
154485,44,62,1
155519,47,62,1
155733,48,48,0
155743,35,48,0
155862,48,49,0
155878,46,48,0
155882,49,62,1
155911,52,49,0
156007,34,48,0
156009,55,51,0
156317,44,48,0
156347,42,47,0
156507,40,47,0
156805,58,59,1
156992,39,48,0
157110,54,61,1
157188,36,48,0
157580,41,47,0
157936,41,61,1
158320,51,61,1
158603,39,61,1
158605,45,62,1
158639,56,59,1
158747,58,58,1
158778,38,60,1
159035,44,61,1
159585,39,47,0
159750,52,50,0
159846,43,62,1
159940,58,53,0
160264,40,61,1
160420,32,49,0
160525,31,50,0
160818,46,62,1
161114,38,47,0
161326,56,53,0
161524,30,51,0
161847,35,59,1
162464,48,62,1
163100,32,59,1
163117,31,57,1
163432,54,60,1
163490,38,62,1
164462,54,50,0
164792,44,47,0
165001,40,47,0
165235,35,48,0
165428,32,57,1
165871,42,47,0
166491,45,47,0
166932,43,47,0
167043,34,59,1
167182,49,48,0
167225,42,48,0
182034,31,57,0
184227,45,62,0
184968,46,62,0
185144,43,62,0
185410,47,62,0
185669,35,48,1
186477,42,47,1
186507,44,62,0
186557,39,61,0
186760,48,62,0
186792,32,58,0
186851,34,59,0
187839,43,47,1
187855,40,47,1
188002,48,48,1
188041,49,62,0
188222,31,50,1
188453,54,61,0
188853,30,51,1
189974,41,47,1
190015,55,51,1
190425,49,48,1
190488,51,49,1
190507,36,48,1
190652,50,62,0
191085,54,50,1
191106,46,48,1
191198,31,57,0
191530,36,60,0
191812,32,49,1
192500,43,62,0
192601,30,56,0
192748,47,48,1
192750,38,61,0
193184,51,62,0
193401,33,49,1
193556,58,59,0
193574,44,62,0
193749,53,61,0
193992,47,62,0
194213,46,62,0
194447,52,62,0
194627,40,61,0
194648,53,50,1
194787,42,62,0
194939,54,61,0
195757,55,61,0
195931,32,58,0
196129,31,50,1
196346,33,59,0
196406,50,62,0
196417,37,48,1
196871,57,60,0
196950,39,61,0
196975,52,49,1
197228,32,57,0
197682,45,62,0
197852,42,48,1
197891,55,60,0
198289,30,51,1
198501,50,49,1
198511,49,62,0
198528,46,48,1
198610,35,60,0
198636,51,61,0
198739,36,48,1
199068,44,47,1
199137,35,48,1
199300,33,49,1
199591,48,48,1
199595,38,61,0
199866,52,50,1
199974,45,48,1
200245,56,52,1
200376,54,60,0
200865,41,62,0
201243,52,62,0
201274,30,56,0
201445,38,60,0
201556,51,49,1
201644,44,61,0
201776,42,62,0
202023,55,51,1
202079,44,48,1
202127,43,62,0
202369,38,48,1
202540,57,60,0
202657,51,62,0
202721,35,60,0
202971,33,59,0
203048,39,48,1
203271,48,62,0
203507,41,61,0
203702,37,48,1
204159,33,58,0
204466,53,62,0
204884,46,62,0
204989,44,62,0
205327,58,54,1
205488,43,48,1
205488,47,48,1
205554,31,57,0
205587,34,49,1
205851,34,59,0
205924,55,61,0
206112,40,48,1
206389,58,53,1
206478,37,61,0
206704,39,61,0
206836,53,50,1
206850,40,62,0
206877,45,48,1
206990,46,48,1
207161,32,58,0
207282,39,47,1
207317,54,51,1
207522,49,49,1
207644,56,60,0
207830,57,59,0
207844,33,49,1
207962,41,48,1
208094,38,61,0
208182,32,50,1
208632,42,61,0
208697,41,62,0
208748,36,48,1
208813,58,59,0
208921,56,61,0
209063,57,53,1
209126,58,58,0
209270,44,48,1
209305,37,60,0
209333,54,62,0
209482,42,48,1
209492,38,48,1
209741,42,62,0
209817,48,49,1
210197,52,62,0
210236,56,52,1
210287,50,62,0
210424,43,62,0
210468,50,49,1
210763,43,48,1
210822,30,56,0
210858,33,59,0
210899,37,61,0
211038,39,48,1
211141,56,59,0
211381,53,62,0
211630,52,61,0
211796,40,61,0
211853,34,49,1
212004,36,60,0
212029,47,62,0
212215,53,61,0
212887,49,62,0
213072,40,48,1
213102,37,48,1
213126,47,63,0
213502,48,63,0
213571,52,50,1
213834,30,51,1
214249,34,60,0
214298,40,62,0
214386,35,60,0
214659,36,61,0
214781,35,59,0
214815,30,52,1
215147,34,59,0
215547,57,60,0
215811,51,50,1
215834,54,61,0
215855,56,53,1
216127,46,63,0
216413,41,48,1
216667,50,62,0
216794,54,62,0
216812,32,50,1
217041,56,61,0
217161,50,61,0
217475,37,61,0
217565,54,51,1
217570,35,49,1
217581,55,61,0
217620,31,58,0
217898,39,62,0
217937,45,63,0
218365,42,48,1
218398,38,48,1
218871,39,48,1
218951,49,49,1
219124,33,59,0
219194,45,48,1
219233,51,62,0
219282,44,48,1
219384,32,57,0
219591,43,48,1
219692,32,59,0
219898,46,62,0
220129,58,54,1
220209,47,63,0
220400,58,60,0
220408,40,48,1
220452,49,63,0
220461,55,52,1
220473,47,49,1
220991,50,50,1
221074,48,63,0
221096,45,62,0
221132,43,62,0
221160,52,50,1
221171,48,49,1
221253,53,51,1
221371,34,60,0
221401,44,63,0
221490,57,53,1
221559,41,62,0
221687,34,49,1
222033,36,61,0
222387,46,49,1
222552,38,62,0
222940,30,56,0
222998,31,51,1
223090,50,63,0
223114,46,63,0
223287,40,62,0
223678,47,62,0
224240,30,57,0
224265,48,62,0
224323,45,63,0
224423,43,63,0
224499,31,57,0
224605,31,50,1
224623,54,62,0
224704,31,58,0
224909,30,52,1
224938,51,50,1
225015,39,62,0
225313,32,50,1
225407,42,62,0
225429,48,63,0
225534,44,62,0
225548,47,63,0
225612,34,60,0
225855,30,55,0
225872,35,49,1
225879,52,62,0
225991,38,61,0
226070,44,63,0
226078,32,58,0
226764,40,47,1
226787,56,60,0
226869,50,62,0
227113,39,61,0
227179,59,56,1
227273,36,49,1
227374,54,61,0
227381,41,48,1
227429,49,63,0
227553,36,61,0
227668,54,51,1
227765,57,54,1
228069,42,48,1
228284,53,62,0
228398,54,52,1
228435,36,60,0
228564,50,63,0
228649,55,52,1
228653,33,50,1
228733,35,61,0
228751,32,59,0
228883,40,61,0
229026,38,62,0
229166,48,49,1
229364,49,62,0
229390,51,63,0
229522,52,51,1
229555,42,63,0
229916,40,48,1
229932,45,49,1
230208,55,62,0
230491,46,63,0
230615,47,49,1
230970,56,52,1
231318,37,61,0
231409,44,63,0
231821,44,49,1
231893,56,61,0
232065,30,57,0
232260,53,51,1
232473,31,51,1
232508,58,60,0
232527,47,63,0
232528,37,49,1
232595,58,55,1
232719,43,63,0
232766,50,49,1
233040,45,63,0
233167,36,61,0
233176,33,60,0
233191,50,63,0
233244,52,63,0
233434,29,55,0
233452,32,58,0
233539,39,62,0
233574,33,59,0
233936,38,62,0
233962,56,53,1
233972,35,49,1
234032,51,50,1
234095,41,63,0
234307,50,50,1
234554,32,59,0
234744,49,50,1
235008,46,49,1
235073,57,61,0
235232,31,58,0
235238,43,62,0
235268,42,63,0
235268,48,63,0
235321,49,49,1
235863,35,61,0
235887,36,49,1
236380,33,50,1
236561,46,48,1
236846,51,63,0
236847,37,62,0
237468,38,49,1
237482,52,50,1
237744,55,62,0
237817,49,63,0
238057,55,61,0
238075,42,61,0
238212,48,49,1
238241,47,49,1
238254,53,61,0
238395,38,62,0
238434,44,63,0
238454,41,62,0
238528,35,60,0
238608,33,60,0
238671,30,52,1
238715,40,62,0
238797,34,60,0
238857,53,63,0
238884,56,62,0
238902,55,60,0
239070,46,63,0
239111,40,49,1
239112,55,52,1
239137,37,49,1
239599,42,63,0
239796,48,50,1
239897,43,49,1
239973,51,62,0
240062,55,53,1
240121,54,62,0
240212,57,54,1
240415,52,63,0
240754,52,51,1
240850,51,51,1
241010,35,61,0
241089,42,49,1
241090,52,62,0
241175,46,49,1
241220,53,51,1
241245,45,49,1
241574,47,62,0
241780,57,60,1
241796,40,63,0
241925,56,53,1
242049,39,49,1
242104,37,61,0
242138,34,50,1
242267,39,48,1
242305,41,63,0
242576,43,63,0
242625,34,61,0
242661,44,62,0
242722,41,49,1
242736,50,50,1
243211,44,49,1
243279,30,57,0
243552,55,61,0
243588,37,62,0
244589,33,60,0
244692,53,62,0
244929,30,56,0
245038,58,55,1
245324,38,49,1
245440,45,62,0
245645,29,56,0
245666,30,58,0
245700,53,63,0
245795,49,50,1
245818,46,62,0
245832,31,59,0
246124,31,51,1
246386,56,62,0
246408,38,62,0
246458,42,61,0
246499,50,63,0
246613,45,63,0
246738,58,60,0
246898,32,59,0
246994,50,62,0
247025,47,63,0
247115,42,63,0
247136,54,63,0
247176,36,49,1
247207,36,61,0
247224,54,52,1
247325,57,61,0
247394,48,64,0
247526,33,50,1
247660,56,54,1
248107,49,64,0
248139,39,63,0
248162,47,64,0
248421,59,57,1
248548,37,49,1
248548,45,49,1
248559,33,58,0
248589,45,64,0
248698,46,64,0
248856,40,63,0
249221,39,62,0
249290,32,51,1
249296,53,52,1
249397,37,62,0
249713,36,62,0
249859,43,49,1
249967,48,63,0
249986,57,55,1
250094,40,49,1
250152,52,63,0
250245,34,50,1
250517,35,61,0
250677,56,60,0
250707,51,63,0
250894,39,49,1
250948,41,63,0
251031,44,49,1
251166,46,49,1
251323,34,61,0
251349,53,61,0
251506,54,62,0
251614,55,51,1
251650,32,60,0
251823,56,53,1
252140,50,64,0
252193,42,49,1
252247,46,63,0
252388,44,64,0
252393,52,51,1
252473,38,49,1
252525,41,49,1
253198,44,63,0
253203,57,54,1
253344,48,50,1
253494,48,63,0
253690,31,59,0
253788,50,51,1
254075,53,63,0
254340,47,50,1
254774,35,50,1
254775,58,56,1
254855,49,50,1
255468,55,62,0
255481,31,58,0
255688,30,58,0
255704,34,59,0
255712,40,62,0
255878,48,64,0
255912,45,64,0
256038,54,52,1
256160,52,62,0
256287,50,50,1
256342,43,64,0
256354,34,60,0
256397,37,61,0
256506,47,64,0
256521,40,63,0
256854,46,64,0
256854,49,64,0
257131,39,63,0
257144,36,62,0
257234,51,51,1
257401,54,63,0
257560,54,53,1
258144,33,59,0
258314,34,61,0
258383,56,61,0
258514,41,63,0
258641,43,49,1
258711,32,51,1
258795,44,62,0
258928,40,49,1
258964,56,62,0
258994,51,64,0
259585,42,62,0
259596,45,49,1
259644,42,63,0
259737,43,63,0
259782,44,48,1
260024,34,50,1
260101,39,49,1
260180,33,60,0
260257,31,59,0
260279,42,49,1
260410,58,61,0
260453,44,49,1
260620,44,64,0
260786,37,62,0
260923,32,60,0
261105,46,50,1
261180,35,50,1
261211,55,53,1
261508,52,51,1
261544,30,58,0
261644,48,50,1
261709,41,49,1
261977,37,49,1
261978,48,64,0
262081,38,63,0
262557,50,64,0
262671,47,63,0
263192,53,63,0
263237,38,49,1
263239,45,64,0
263324,50,63,0
263341,46,64,0
263428,29,56,0
263465,29,55,0
263805,53,52,1
263805,52,52,1
264018,42,64,0
264487,31,59,0
264729,43,64,0
264793,34,61,0
265031,49,64,0
265440,55,63,0
265528,33,61,0
265528,36,61,0
265904,37,61,0
266183,38,62,0
266231,36,62,0
266349,30,57,0
266363,49,62,0
266600,47,64,0
267054,51,51,1
267069,30,53,1
267096,35,62,0
267122,52,64,0
267222,31,52,1
267510,51,64,0
267726,36,50,1
267826,40,63,0
267878,30,58,0
268076,35,50,1
268106,39,63,0
268197,35,61,0
268232,54,61,0
268489,32,60,0
268519,44,64,0
270136,54,63,0
270333,47,50,1
270498,55,54,1
270565,56,54,1
271314,49,50,1
271375,57,62,0
271551,45,64,0
271682,38,63,0
271702,54,62,0
272063,40,49,1
272068,50,64,0
272505,58,56,1
272678,55,53,1
272730,53,62,0
272941,31,59,0
272950,45,50,1
273393,43,48,1
273624,32,51,1
273932,48,50,1
274405,48,64,0
274683,37,63,0
274937,41,64,0
275479,50,51,1
275705,32,59,0
276160,46,63,0
276211,39,62,0
276290,37,50,1
276378,34,61,0
276521,49,51,1
277022,30,58,0
277315,33,61,0
277324,51,64,0
277350,48,63,0
277424,47,63,0
277444,32,60,0
277541,49,64,0
277585,53,52,1
277759,37,62,0
277786,56,62,0
278026,42,64,0
278233,44,50,1
278460,43,64,0
278473,46,64,0
278646,57,55,1
278714,42,49,1
279422,49,63,0
279933,38,63,0
280220,54,53,1
280593,46,63,1
281127,46,50,1
281710,33,60,0
282923,40,63,0
283136,35,62,0
283811,54,52,1
283920,29,57,0
284612,43,49,1
286221,29,56,0
286768,29,55,0
289100,56,55,1
290840,30,53,0
294369,57,56,1
297197,29,55,0
297389,29,54,0
298828,31,52,0
299113,58,57,1
299487,32,51,0
301459,30,56,0
302435,35,50,0
302891,30,53,0
305882,42,49,0
305929,32,51,0
306129,29,54,0
306157,54,63,1
306652,50,64,1
307072,36,50,0
307807,56,62,1
307810,46,50,0
308306,59,58,1
308487,49,64,1
308499,38,63,1
308674,43,49,0
308828,47,50,0
308921,51,64,1
309189,34,50,0
309724,43,64,1
309938,58,60,1
310215,40,49,0
310445,44,64,1
310640,41,49,0
310798,35,50,0
311324,45,64,1
311425,48,64,1
311505,53,52,0
311692,29,56,0
311714,46,64,1
312110,39,49,0
312353,38,49,0
313444,42,49,0
313652,30,52,0
314003,32,51,0
314065,48,50,0
314085,34,50,0
